,time_stamp,action,roll,avoidl,avoidr,speed,2d_file_path,3d_file_path
15118,2022_11_09_21_18_33,back,-0.266,1.984,62.028,500.0,2022_11_09_21_18_33.jpg,2022_11_09_21_18_33.jpg
15119,2022_11_09_21_18_34,back,-0.266,1.984,62.023,500.0,2022_11_09_21_18_34.jpg,2022_11_09_21_18_34.jpg
15120,2022_11_09_21_18_35,back,-0.03,2.035,62.027,500.0,2022_11_09_21_18_35.jpg,2022_11_09_21_18_35.jpg
15121,2022_11_09_21_18_36,back,-0.03,2.035,62.013,500.0,2022_11_09_21_18_36.jpg,2022_11_09_21_18_36.jpg
15122,2022_11_09_21_18_37,back,-0.03,1.961,62.001,500.0,2022_11_09_21_18_37.jpg,2022_11_09_21_18_37.jpg
15123,2022_11_09_21_18_38,back,-0.038,1.961,61.988,500.0,2022_11_09_21_18_38.jpg,2022_11_09_21_18_38.jpg
15124,2022_11_09_21_18_39,back,-0.038,1.913,61.986,500.0,2022_11_09_21_18_39.jpg,2022_11_09_21_18_39.jpg
15125,2022_11_09_21_18_40,back,-0.038,1.913,61.983,500.0,2022_11_09_21_18_40.jpg,2022_11_09_21_18_40.jpg
15126,2022_11_09_21_18_41,back,-0.023,2.06,61.97,500.0,2022_11_09_21_18_41.jpg,2022_11_09_21_18_41.jpg
15127,2022_11_09_21_18_42,back,-0.023,2.06,61.956,500.0,2022_11_09_21_18_42.jpg,2022_11_09_21_18_42.jpg
15128,2022_11_09_21_18_43,back,-0.023,2.064,61.949,500.0,2022_11_09_21_18_43.jpg,2022_11_09_21_18_43.jpg
15129,2022_11_09_21_18_44,back,0.063,2.064,61.938,500.0,2022_11_09_21_18_44.jpg,2022_11_09_21_18_44.jpg
15130,2022_11_09_21_18_45,back,0.063,2.064,61.944,500.0,2022_11_09_21_18_45.jpg,2022_11_09_21_18_45.jpg
15131,2022_11_09_21_18_46,back,0.063,2.064,61.24,500.0,2022_11_09_21_18_46.jpg,2022_11_09_21_18_46.jpg
15132,2022_11_09_21_18_47,back,0.199,2.078,61.932,500.0,2022_11_09_21_18_47.jpg,2022_11_09_21_18_47.jpg
15133,2022_11_09_21_18_48,back,0.199,2.078,61.93,500.0,2022_11_09_21_18_48.jpg,2022_11_09_21_18_48.jpg
15134,2022_11_09_21_18_49,back,0.199,2.115,61.907,500.0,2022_11_09_21_18_49.jpg,2022_11_09_21_18_49.jpg
15135,2022_11_09_21_18_50,back,0.08,2.115,61.028,500.0,2022_11_09_21_18_50.jpg,2022_11_09_21_18_50.jpg
15136,2022_11_09_21_18_51,back,0.08,2.106,61.897,500.0,2022_11_09_21_18_51.jpg,2022_11_09_21_18_51.jpg
15137,2022_11_09_21_18_52,back,0.08,2.106,61.89,500.0,2022_11_09_21_18_52.jpg,2022_11_09_21_18_52.jpg
15138,2022_11_09_21_18_53,back,0.109,2.005,61.86,500.0,2022_11_09_21_18_53.jpg,2022_11_09_21_18_53.jpg
15139,2022_11_09_21_18_54,back,0.109,2.005,61.903,500.0,2022_11_09_21_18_54.jpg,2022_11_09_21_18_54.jpg
15140,2022_11_09_21_18_55,back,0.109,2.171,61.874,500.0,2022_11_09_21_18_55.jpg,2022_11_09_21_18_55.jpg
15141,2022_11_09_21_18_56,back,0.311,2.171,61.869,500.0,2022_11_09_21_18_56.jpg,2022_11_09_21_18_56.jpg
15142,2022_11_09_21_18_57,back,0.311,2.171,61.863,500.0,2022_11_09_21_18_57.jpg,2022_11_09_21_18_57.jpg
15143,2022_11_09_21_18_58,back,0.311,2.066,61.831,500.0,2022_11_09_21_18_58.jpg,2022_11_09_21_18_58.jpg
15144,2022_11_09_21_18_59,back,0.284,2.066,61.138,500.0,2022_11_09_21_18_59.jpg,2022_11_09_21_18_59.jpg
15145,2022_11_09_21_19_00,back,0.284,2.078,61.121,500.0,2022_11_09_21_19_00.jpg,2022_11_09_21_19_00.jpg
15146,2022_11_09_21_19_01,back,0.284,2.093,61.84,500.0,2022_11_09_21_19_01.jpg,2022_11_09_21_19_01.jpg
15147,2022_11_09_21_19_02,back,0.187,2.093,61.828,500.0,2022_11_09_21_19_02.jpg,2022_11_09_21_19_02.jpg
15148,2022_11_09_21_19_03,back,0.187,1.951,61.831,500.0,2022_11_09_21_19_03.jpg,2022_11_09_21_19_03.jpg
15149,2022_11_09_21_19_04,back,0.187,1.951,61.801,500.0,2022_11_09_21_19_04.jpg,2022_11_09_21_19_04.jpg
15150,2022_11_09_21_19_05,back,0.362,2.164,61.811,500.0,2022_11_09_21_19_05.jpg,2022_11_09_21_19_05.jpg
15151,2022_11_09_21_19_06,back,0.362,2.164,61.793,500.0,2022_11_09_21_19_06.jpg,2022_11_09_21_19_06.jpg
15152,2022_11_09_21_19_07,back,0.362,2.049,61.789,500.0,2022_11_09_21_19_07.jpg,2022_11_09_21_19_07.jpg
15153,2022_11_09_21_19_08,back,0.35,2.049,60.9,500.0,2022_11_09_21_19_08.jpg,2022_11_09_21_19_08.jpg
15154,2022_11_09_21_19_09,back,0.35,2.049,61.757,500.0,2022_11_09_21_19_09.jpg,2022_11_09_21_19_09.jpg
15155,2022_11_09_21_19_10,back,0.35,1.971,61.756,500.0,2022_11_09_21_19_10.jpg,2022_11_09_21_19_10.jpg
15156,2022_11_09_21_19_11,back,0.288,2.059,61.752,500.0,2022_11_09_21_19_11.jpg,2022_11_09_21_19_11.jpg
15157,2022_11_09_21_19_12,back,0.288,2.059,61.744,500.0,2022_11_09_21_19_12.jpg,2022_11_09_21_19_12.jpg
15158,2022_11_09_21_19_13,back,0.288,2.141,61.735,500.0,2022_11_09_21_19_13.jpg,2022_11_09_21_19_13.jpg
15159,2022_11_09_21_19_14,back,0.379,2.141,61.749,500.0,2022_11_09_21_19_14.jpg,2022_11_09_21_19_14.jpg
15160,2022_11_09_21_19_15,back,0.379,2.09,61.727,500.0,2022_11_09_21_19_15.jpg,2022_11_09_21_19_15.jpg
15161,2022_11_09_21_19_16,back,0.379,2.09,61.719,500.0,2022_11_09_21_19_16.jpg,2022_11_09_21_19_16.jpg
15162,2022_11_09_21_19_17,back,0.368,2.112,61.714,500.0,2022_11_09_21_19_17.jpg,2022_11_09_21_19_17.jpg
15163,2022_11_09_21_19_18,back,0.368,2.112,61.695,500.0,2022_11_09_21_19_18.jpg,2022_11_09_21_19_18.jpg
15164,2022_11_09_21_19_19,back,0.368,2.144,61.706,500.0,2022_11_09_21_19_19.jpg,2022_11_09_21_19_19.jpg
15165,2022_11_09_21_19_20,back,0.43,2.144,61.692,500.0,2022_11_09_21_19_20.jpg,2022_11_09_21_19_20.jpg
15166,2022_11_09_21_19_21,back,0.43,2.145,61.689,500.0,2022_11_09_21_19_21.jpg,2022_11_09_21_19_21.jpg
15167,2022_11_09_21_19_22,back,0.43,2.145,61.68,500.0,2022_11_09_21_19_22.jpg,2022_11_09_21_19_22.jpg
15168,2022_11_09_21_19_23,back,0.222,2.066,61.671,500.0,2022_11_09_21_19_23.jpg,2022_11_09_21_19_23.jpg
15169,2022_11_09_21_19_24,back,0.222,2.066,61.66,500.0,2022_11_09_21_19_24.jpg,2022_11_09_21_19_24.jpg
15170,2022_11_09_21_19_25,back,0.386,2.049,61.646,500.0,2022_11_09_21_19_25.jpg,2022_11_09_21_19_25.jpg
15171,2022_11_09_21_19_26,back,0.386,2.049,61.626,500.0,2022_11_09_21_19_26.jpg,2022_11_09_21_19_26.jpg
15172,2022_11_09_21_19_27,back,0.386,2.037,61.634,500.0,2022_11_09_21_19_27.jpg,2022_11_09_21_19_27.jpg
15173,2022_11_09_21_19_28,back,0.386,2.037,61.589,500.0,2022_11_09_21_19_28.jpg,2022_11_09_21_19_28.jpg
15174,2022_11_09_21_19_29,back,0.272,2.101,61.634,500.0,2022_11_09_21_19_29.jpg,2022_11_09_21_19_29.jpg
15175,2022_11_09_21_19_30,back,0.272,2.101,61.61,500.0,2022_11_09_21_19_30.jpg,2022_11_09_21_19_30.jpg
15176,2022_11_09_21_19_31,back,0.272,2.035,61.585,500.0,2022_11_09_21_19_31.jpg,2022_11_09_21_19_31.jpg
15177,2022_11_09_21_19_32,back,0.371,2.035,61.59,500.0,2022_11_09_21_19_32.jpg,2022_11_09_21_19_32.jpg
15178,2022_11_09_21_19_33,back,0.371,7.613,60.882,500.0,2022_11_09_21_19_33.jpg,2022_11_09_21_19_33.jpg
15179,2022_11_09_21_19_34,back,0.371,7.613,61.58,500.0,2022_11_09_21_19_34.jpg,2022_11_09_21_19_34.jpg
15180,2022_11_09_21_19_35,back,0.456,1.95,61.56,500.0,2022_11_09_21_19_35.jpg,2022_11_09_21_19_35.jpg
15181,2022_11_09_21_19_36,back,0.456,1.95,61.563,500.0,2022_11_09_21_19_36.jpg,2022_11_09_21_19_36.jpg
15182,2022_11_09_21_19_37,back,0.456,1.977,61.547,500.0,2022_11_09_21_19_37.jpg,2022_11_09_21_19_37.jpg
15183,2022_11_09_21_19_38,back,0.591,1.977,61.547,500.0,2022_11_09_21_19_38.jpg,2022_11_09_21_19_38.jpg
15184,2022_11_09_21_19_39,back,0.591,1.943,61.529,500.0,2022_11_09_21_19_39.jpg,2022_11_09_21_19_39.jpg
15185,2022_11_09_21_19_40,back,0.591,1.943,60.45,500.0,2022_11_09_21_19_40.jpg,2022_11_09_21_19_40.jpg
15186,2022_11_09_21_19_41,back,0.526,1.983,60.445,500.0,2022_11_09_21_19_41.jpg,2022_11_09_21_19_41.jpg
15187,2022_11_09_21_19_42,back,0.526,1.983,61.506,500.0,2022_11_09_21_19_42.jpg,2022_11_09_21_19_42.jpg
15188,2022_11_09_21_19_43,back,0.526,1.926,61.485,500.0,2022_11_09_21_19_43.jpg,2022_11_09_21_19_43.jpg
15189,2022_11_09_21_19_44,back,0.55,1.926,61.485,500.0,2022_11_09_21_19_44.jpg,2022_11_09_21_19_44.jpg
15190,2022_11_09_21_19_45,back,0.55,7.314,61.471,500.0,2022_11_09_21_19_45.jpg,2022_11_09_21_19_45.jpg
15191,2022_11_09_21_19_46,back,0.55,7.314,61.469,500.0,2022_11_09_21_19_46.jpg,2022_11_09_21_19_46.jpg
15192,2022_11_09_21_19_47,back,0.76,1.93,61.442,500.0,2022_11_09_21_19_47.jpg,2022_11_09_21_19_47.jpg
15193,2022_11_09_21_19_48,back,0.76,1.93,60.747,500.0,2022_11_09_21_19_48.jpg,2022_11_09_21_19_48.jpg
15194,2022_11_09_21_19_49,back,0.76,1.927,61.429,500.0,2022_11_09_21_19_49.jpg,2022_11_09_21_19_49.jpg
15195,2022_11_09_21_19_50,back,0.586,1.927,61.438,500.0,2022_11_09_21_19_50.jpg,2022_11_09_21_19_50.jpg
15196,2022_11_09_21_19_51,back,0.586,7.374,61.411,500.0,2022_11_09_21_19_51.jpg,2022_11_09_21_19_51.jpg
15197,2022_11_09_21_19_52,back,0.586,7.374,61.411,500.0,2022_11_09_21_19_52.jpg,2022_11_09_21_19_52.jpg
15198,2022_11_09_21_19_53,back,0.67,1.98,61.406,500.0,2022_11_09_21_19_53.jpg,2022_11_09_21_19_53.jpg
15199,2022_11_09_21_19_54,back,0.67,1.98,61.401,500.0,2022_11_09_21_19_54.jpg,2022_11_09_21_19_54.jpg
15200,2022_11_09_21_55_29,back,0.81,1.929,44.934,500.0,2022_11_09_21_55_29.jpg,2022_11_09_21_55_29.jpg
15201,2022_11_09_21_55_30,back,0.81,1.929,44.221,500.0,2022_11_09_21_55_30.jpg,2022_11_09_21_55_30.jpg
15202,2022_11_09_21_55_31,back,0.81,1.929,44.954,500.0,2022_11_09_21_55_31.jpg,2022_11_09_21_55_31.jpg
15203,2022_11_09_21_55_32,back,0.864,1.911,44.904,500.0,2022_11_09_21_55_32.jpg,2022_11_09_21_55_32.jpg
15204,2022_11_09_21_55_33,back,0.864,1.911,44.903,500.0,2022_11_09_21_55_33.jpg,2022_11_09_21_55_33.jpg
15205,2022_11_09_21_55_34,back,0.864,2.049,44.898,500.0,2022_11_09_21_55_34.jpg,2022_11_09_21_55_34.jpg
15206,2022_11_09_21_55_35,back,0.945,2.049,44.883,500.0,2022_11_09_21_55_35.jpg,2022_11_09_21_55_35.jpg
15207,2022_11_09_21_55_36,back,0.945,1.92,44.893,500.0,2022_11_09_21_55_36.jpg,2022_11_09_21_55_36.jpg
15208,2022_11_09_21_55_37,back,0.945,1.92,44.007,500.0,2022_11_09_21_55_37.jpg,2022_11_09_21_55_37.jpg
15209,2022_11_09_21_55_48,left,1.165,7.417,44.072,500.0,2022_11_09_21_55_48.jpg,2022_11_09_21_55_48.jpg
15210,2022_11_09_21_55_49,left,1.165,7.417,44.767,500.0,2022_11_09_21_55_49.jpg,2022_11_09_21_55_49.jpg
15211,2022_11_09_21_55_50,left,1.165,7.417,44.771,500.0,2022_11_09_21_55_50.jpg,2022_11_09_21_55_50.jpg
15212,2022_11_09_21_56_00,back,1.18,7.386,44.688,500.0,2022_11_09_21_56_00.jpg,2022_11_09_21_56_00.jpg
15213,2022_11_09_21_56_01,back,1.18,7.386,44.687,500.0,2022_11_09_21_56_01.jpg,2022_11_09_21_56_01.jpg
15214,2022_11_09_21_56_02,back,0.925,7.386,44.67,500.0,2022_11_09_21_56_02.jpg,2022_11_09_21_56_02.jpg
15215,2022_11_09_21_56_03,back,0.925,7.386,43.962,500.0,2022_11_09_21_56_03.jpg,2022_11_09_21_56_03.jpg
15216,2022_11_09_21_56_04,back,0.925,7.442,44.643,500.0,2022_11_09_21_56_04.jpg,2022_11_09_21_56_04.jpg
15217,2022_11_09_21_56_05,back,1.146,7.442,44.656,500.0,2022_11_09_21_56_05.jpg,2022_11_09_21_56_05.jpg
15218,2022_11_09_21_56_06,back,1.146,7.442,43.931,500.0,2022_11_09_21_56_06.jpg,2022_11_09_21_56_06.jpg
15219,2022_11_09_21_56_07,back,1.146,7.28,44.633,500.0,2022_11_09_21_56_07.jpg,2022_11_09_21_56_07.jpg
15220,2022_11_09_21_56_08,back,1.166,7.301,44.617,500.0,2022_11_09_21_56_08.jpg,2022_11_09_21_56_08.jpg
15221,2022_11_09_21_56_09,back,1.166,7.301,44.613,500.0,2022_11_09_21_56_09.jpg,2022_11_09_21_56_09.jpg
15222,2022_11_09_21_56_10,back,1.166,7.263,44.625,500.0,2022_11_09_21_56_10.jpg,2022_11_09_21_56_10.jpg
15223,2022_11_09_21_56_11,back,1.039,7.263,44.601,500.0,2022_11_09_21_56_11.jpg,2022_11_09_21_56_11.jpg
15224,2022_11_09_21_56_12,back,1.039,7.243,44.582,500.0,2022_11_09_21_56_12.jpg,2022_11_09_21_56_12.jpg
15225,2022_11_09_21_56_13,back,1.039,7.243,44.598,500.0,2022_11_09_21_56_13.jpg,2022_11_09_21_56_13.jpg
15226,2022_11_09_21_56_14,back,1.186,7.339,44.565,500.0,2022_11_09_21_56_14.jpg,2022_11_09_21_56_14.jpg
15227,2022_11_09_21_56_15,back,1.186,7.339,44.577,500.0,2022_11_09_21_56_15.jpg,2022_11_09_21_56_15.jpg
15228,2022_11_09_21_56_16,back,1.186,1.905,44.568,500.0,2022_11_09_21_56_16.jpg,2022_11_09_21_56_16.jpg
15229,2022_11_09_21_56_17,back,1.154,1.905,44.561,500.0,2022_11_09_21_56_17.jpg,2022_11_09_21_56_17.jpg
15230,2022_11_09_21_56_18,back,1.154,7.301,44.544,500.0,2022_11_09_21_56_18.jpg,2022_11_09_21_56_18.jpg
15231,2022_11_09_21_56_19,back,1.154,7.301,44.558,500.0,2022_11_09_21_56_19.jpg,2022_11_09_21_56_19.jpg
15232,2022_11_09_21_56_20,back,1.054,7.262,43.644,500.0,2022_11_09_21_56_20.jpg,2022_11_09_21_56_20.jpg
15233,2022_11_09_21_56_21,back,1.054,7.262,44.518,500.0,2022_11_09_21_56_21.jpg,2022_11_09_21_56_21.jpg
15234,2022_11_09_21_56_22,back,1.054,7.262,44.519,500.0,2022_11_09_21_56_22.jpg,2022_11_09_21_56_22.jpg
15235,2022_11_09_21_56_23,back,1.109,7.179,44.512,500.0,2022_11_09_21_56_23.jpg,2022_11_09_21_56_23.jpg
15236,2022_11_09_21_56_24,back,1.109,7.489,44.498,500.0,2022_11_09_21_56_24.jpg,2022_11_09_21_56_24.jpg
15237,2022_11_09_21_56_25,back,1.109,7.489,44.489,500.0,2022_11_09_21_56_25.jpg,2022_11_09_21_56_25.jpg
15238,2022_11_09_21_56_26,back,1.177,1.95,44.479,500.0,2022_11_09_21_56_26.jpg,2022_11_09_21_56_26.jpg
15239,2022_11_09_21_56_27,back,1.177,1.95,44.486,500.0,2022_11_09_21_56_27.jpg,2022_11_09_21_56_27.jpg
15240,2022_11_09_21_56_28,back,1.177,1.95,44.481,500.0,2022_11_09_21_56_28.jpg,2022_11_09_21_56_28.jpg
15241,2022_11_09_21_56_29,back,1.041,7.418,44.456,500.0,2022_11_09_21_56_29.jpg,2022_11_09_21_56_29.jpg
15242,2022_11_09_21_56_30,back,1.041,2.0,44.446,500.0,2022_11_09_21_56_30.jpg,2022_11_09_21_56_30.jpg
15243,2022_11_09_21_56_31,back,1.041,2.0,44.452,500.0,2022_11_09_21_56_31.jpg,2022_11_09_21_56_31.jpg
15244,2022_11_09_21_56_32,back,0.965,7.311,44.433,500.0,2022_11_09_21_56_32.jpg,2022_11_09_21_56_32.jpg
15245,2022_11_09_21_56_33,back,0.965,7.311,44.434,500.0,2022_11_09_21_56_33.jpg,2022_11_09_21_56_33.jpg
15246,2022_11_09_21_56_34,back,0.965,7.31,44.417,500.0,2022_11_09_21_56_34.jpg,2022_11_09_21_56_34.jpg
15247,2022_11_09_21_56_35,back,1.019,7.31,44.409,500.0,2022_11_09_21_56_35.jpg,2022_11_09_21_56_35.jpg
15248,2022_11_09_21_56_36,back,1.019,7.227,44.4,500.0,2022_11_09_21_56_36.jpg,2022_11_09_21_56_36.jpg
15249,2022_11_09_21_56_37,back,1.019,7.227,43.704,500.0,2022_11_09_21_56_37.jpg,2022_11_09_21_56_37.jpg
15250,2022_11_09_21_56_38,back,0.925,7.208,44.395,500.0,2022_11_09_21_56_38.jpg,2022_11_09_21_56_38.jpg
15251,2022_11_09_21_56_39,back,0.925,7.208,44.4,500.0,2022_11_09_21_56_39.jpg,2022_11_09_21_56_39.jpg
15252,2022_11_09_21_56_40,back,0.925,7.18,44.384,500.0,2022_11_09_21_56_40.jpg,2022_11_09_21_56_40.jpg
15253,2022_11_09_21_56_41,back,0.823,7.18,43.683,500.0,2022_11_09_21_56_41.jpg,2022_11_09_21_56_41.jpg
15254,2022_11_09_21_56_42,back,0.823,7.099,44.373,500.0,2022_11_09_21_56_42.jpg,2022_11_09_21_56_42.jpg
15255,2022_11_09_21_56_43,back,0.823,7.099,44.355,500.0,2022_11_09_21_56_43.jpg,2022_11_09_21_56_43.jpg
15256,2022_11_09_21_56_44,back,0.835,1.957,44.345,500.0,2022_11_09_21_56_44.jpg,2022_11_09_21_56_44.jpg
15257,2022_11_09_21_56_45,back,0.835,1.957,44.347,500.0,2022_11_09_21_56_45.jpg,2022_11_09_21_56_45.jpg
15258,2022_11_09_21_56_46,back,0.835,2.001,44.346,500.0,2022_11_09_21_56_46.jpg,2022_11_09_21_56_46.jpg
15259,2022_11_09_21_56_47,back,0.792,2.001,44.358,500.0,2022_11_09_21_56_47.jpg,2022_11_09_21_56_47.jpg
15260,2022_11_09_21_56_48,back,0.792,7.218,44.325,500.0,2022_11_09_21_56_48.jpg,2022_11_09_21_56_48.jpg
15261,2022_11_09_21_56_49,back,0.792,7.218,43.6,500.0,2022_11_09_21_56_49.jpg,2022_11_09_21_56_49.jpg
15262,2022_11_09_21_56_50,back,0.596,1.927,44.316,500.0,2022_11_09_21_56_50.jpg,2022_11_09_21_56_50.jpg
15263,2022_11_09_21_56_51,back,0.596,1.927,44.293,500.0,2022_11_09_21_56_51.jpg,2022_11_09_21_56_51.jpg
15264,2022_11_09_21_56_52,back,0.596,7.163,44.292,500.0,2022_11_09_21_56_52.jpg,2022_11_09_21_56_52.jpg
15265,2022_11_09_21_56_53,back,0.602,7.163,44.278,500.0,2022_11_09_21_56_53.jpg,2022_11_09_21_56_53.jpg
15266,2022_11_09_21_56_54,back,0.602,7.163,44.284,500.0,2022_11_09_21_56_54.jpg,2022_11_09_21_56_54.jpg
15267,2022_11_09_21_56_55,back,0.602,1.925,44.26,500.0,2022_11_09_21_56_55.jpg,2022_11_09_21_56_55.jpg
15268,2022_11_09_21_56_56,back,0.622,1.938,44.261,500.0,2022_11_09_21_56_56.jpg,2022_11_09_21_56_56.jpg
15269,2022_11_09_21_56_57,back,0.622,1.938,43.54,500.0,2022_11_09_21_56_57.jpg,2022_11_09_21_56_57.jpg
15270,2022_11_09_21_56_58,back,0.622,1.986,44.249,500.0,2022_11_09_21_56_58.jpg,2022_11_09_21_56_58.jpg
15271,2022_11_09_21_56_59,back,0.564,1.986,44.236,500.0,2022_11_09_21_56_59.jpg,2022_11_09_21_56_59.jpg
15272,2022_11_09_21_57_00,back,0.564,1.983,44.23,500.0,2022_11_09_21_57_00.jpg,2022_11_09_21_57_00.jpg
15273,2022_11_09_21_57_01,back,0.564,1.983,44.215,500.0,2022_11_09_21_57_01.jpg,2022_11_09_21_57_01.jpg
15274,2022_11_09_21_57_02,back,0.449,7.247,44.212,500.0,2022_11_09_21_57_02.jpg,2022_11_09_21_57_02.jpg
15275,2022_11_09_21_57_03,back,0.449,7.247,44.212,500.0,2022_11_09_21_57_03.jpg,2022_11_09_21_57_03.jpg
15276,2022_11_09_21_57_04,back,0.449,7.247,44.208,500.0,2022_11_09_21_57_04.jpg,2022_11_09_21_57_04.jpg
15277,2022_11_09_21_57_05,back,0.527,7.404,44.189,500.0,2022_11_09_21_57_05.jpg,2022_11_09_21_57_05.jpg
15278,2022_11_09_21_57_06,back,0.527,7.425,44.192,500.0,2022_11_09_21_57_06.jpg,2022_11_09_21_57_06.jpg
15279,2022_11_09_21_57_07,back,0.486,7.425,44.176,500.0,2022_11_09_21_57_07.jpg,2022_11_09_21_57_07.jpg
15280,2022_11_09_21_57_08,back,0.486,7.419,44.176,500.0,2022_11_09_21_57_08.jpg,2022_11_09_21_57_08.jpg
15281,2022_11_09_21_57_09,back,0.486,7.419,44.161,500.0,2022_11_09_21_57_09.jpg,2022_11_09_21_57_09.jpg
15282,2022_11_09_21_57_10,back,0.273,7.448,43.444,500.0,2022_11_09_21_57_10.jpg,2022_11_09_21_57_10.jpg
15283,2022_11_09_21_57_11,back,0.273,7.448,44.154,500.0,2022_11_09_21_57_11.jpg,2022_11_09_21_57_11.jpg
15284,2022_11_09_21_57_12,back,0.273,7.557,44.146,500.0,2022_11_09_21_57_12.jpg,2022_11_09_21_57_12.jpg
15285,2022_11_09_21_57_13,back,0.296,7.557,44.138,500.0,2022_11_09_21_57_13.jpg,2022_11_09_21_57_13.jpg
15286,2022_11_09_21_57_14,back,0.296,1.94,44.13,500.0,2022_11_09_21_57_14.jpg,2022_11_09_21_57_14.jpg
15287,2022_11_09_21_57_15,back,0.296,1.94,44.12,500.0,2022_11_09_21_57_15.jpg,2022_11_09_21_57_15.jpg
15288,2022_11_09_21_57_16,back,0.304,7.533,44.108,500.0,2022_11_09_21_57_16.jpg,2022_11_09_21_57_16.jpg
15289,2022_11_09_21_57_17,back,0.304,7.533,44.108,500.0,2022_11_09_21_57_17.jpg,2022_11_09_21_57_17.jpg
15290,2022_11_09_21_57_18,back,0.304,7.41,44.1,500.0,2022_11_09_21_57_18.jpg,2022_11_09_21_57_18.jpg
15291,2022_11_09_21_57_19,back,0.128,7.41,43.39,500.0,2022_11_09_21_57_19.jpg,2022_11_09_21_57_19.jpg
15292,2022_11_09_21_57_20,back,0.128,7.41,44.097,500.0,2022_11_09_21_57_20.jpg,2022_11_09_21_57_20.jpg
15293,2022_11_09_21_57_21,back,0.128,2.001,44.078,500.0,2022_11_09_21_57_21.jpg,2022_11_09_21_57_21.jpg
15294,2022_11_09_21_57_22,back,0.138,1.945,44.056,500.0,2022_11_09_21_57_22.jpg,2022_11_09_21_57_22.jpg
15295,2022_11_09_21_57_23,back,0.138,1.945,43.352,500.0,2022_11_09_21_57_23.jpg,2022_11_09_21_57_23.jpg
15296,2022_11_09_21_57_24,back,0.138,2.021,43.341,500.0,2022_11_09_21_57_24.jpg,2022_11_09_21_57_24.jpg
15297,2022_11_09_21_57_25,back,0.135,2.021,43.338,500.0,2022_11_09_21_57_25.jpg,2022_11_09_21_57_25.jpg
15298,2022_11_09_21_57_26,back,0.135,2.021,44.046,500.0,2022_11_09_21_57_26.jpg,2022_11_09_21_57_26.jpg
15299,2022_11_09_21_57_27,back,0.135,1.954,44.034,500.0,2022_11_09_21_57_27.jpg,2022_11_09_21_57_27.jpg
15300,2022_11_09_21_57_28,back,-0.003,2.025,44.027,500.0,2022_11_09_21_57_28.jpg,2022_11_09_21_57_28.jpg
15301,2022_11_09_21_57_29,back,-0.003,2.025,44.018,500.0,2022_11_09_21_57_29.jpg,2022_11_09_21_57_29.jpg
15302,2022_11_09_21_57_30,back,-0.003,2.01,44.012,500.0,2022_11_09_21_57_30.jpg,2022_11_09_21_57_30.jpg
15303,2022_11_09_21_57_31,back,-0.05,2.01,43.994,500.0,2022_11_09_21_57_31.jpg,2022_11_09_21_57_31.jpg
15304,2022_11_09_21_57_32,back,-0.05,2.078,43.991,500.0,2022_11_09_21_57_32.jpg,2022_11_09_21_57_32.jpg
15305,2022_11_09_21_57_33,back,-0.05,2.078,43.972,500.0,2022_11_09_21_57_33.jpg,2022_11_09_21_57_33.jpg
15306,2022_11_09_21_57_34,back,-0.129,1.962,43.965,500.0,2022_11_09_21_57_34.jpg,2022_11_09_21_57_34.jpg
15307,2022_11_09_21_57_35,back,-0.129,1.962,43.966,500.0,2022_11_09_21_57_35.jpg,2022_11_09_21_57_35.jpg
15308,2022_11_09_21_57_36,back,-0.129,1.974,43.961,500.0,2022_11_09_21_57_36.jpg,2022_11_09_21_57_36.jpg
15309,2022_11_09_21_57_37,back,-0.07,1.974,43.945,500.0,2022_11_09_21_57_37.jpg,2022_11_09_21_57_37.jpg
15310,2022_11_09_21_57_38,back,-0.07,1.95,43.951,500.0,2022_11_09_21_57_38.jpg,2022_11_09_21_57_38.jpg
15311,2022_11_09_21_57_39,back,-0.07,1.95,43.928,500.0,2022_11_09_21_57_39.jpg,2022_11_09_21_57_39.jpg
15312,2022_11_09_21_57_40,back,-0.183,1.957,43.922,500.0,2022_11_09_21_57_40.jpg,2022_11_09_21_57_40.jpg
15313,2022_11_09_21_57_41,back,-0.183,1.957,43.913,500.0,2022_11_09_21_57_41.jpg,2022_11_09_21_57_41.jpg
15314,2022_11_09_21_57_42,back,-0.183,1.957,43.923,500.0,2022_11_09_21_57_42.jpg,2022_11_09_21_57_42.jpg
15315,2022_11_09_21_57_43,back,-0.174,1.957,43.911,500.0,2022_11_09_21_57_43.jpg,2022_11_09_21_57_43.jpg
15316,2022_11_09_21_57_44,back,-0.174,2.043,1.996,500.0,2022_11_09_21_57_44.jpg,2022_11_09_21_57_44.jpg
15317,2022_11_09_21_57_45,back,-0.174,2.043,1.996,500.0,2022_11_09_21_57_45.jpg,2022_11_09_21_57_45.jpg
15318,2022_11_09_21_57_46,back,-0.188,1.979,43.163,500.0,2022_11_09_21_57_46.jpg,2022_11_09_21_57_46.jpg
15319,2022_11_09_21_57_47,back,-0.188,1.979,43.855,500.0,2022_11_09_21_57_47.jpg,2022_11_09_21_57_47.jpg
15320,2022_11_09_21_57_48,back,-0.188,1.969,43.855,500.0,2022_11_09_21_57_48.jpg,2022_11_09_21_57_48.jpg
15321,2022_11_09_21_57_49,back,-0.283,1.969,43.144,500.0,2022_11_09_21_57_49.jpg,2022_11_09_21_57_49.jpg
